model_id,task_id,item_id,shot,dual_total
QwQ-32B,continuation,CON-063,0,63.699999999999996
QwQ-32B,continuation,CON-063,1,76.275
QwQ-32B,continuation,CON-063,3,67.4
QwQ-32B,continuation,CON-064,0,74.125
QwQ-32B,continuation,CON-064,1,59.05
QwQ-32B,continuation,CON-064,3,81.825
QwQ-32B,continuation,CON-066,0,85.025
QwQ-32B,continuation,CON-066,1,88.175
QwQ-32B,continuation,CON-066,3,89.32499999999999
QwQ-32B,continuation,CON-073,0,81.3
QwQ-32B,continuation,CON-073,1,90.82499999999999
QwQ-32B,continuation,CON-073,3,88.975
QwQ-32B,continuation,CON-080,0,80.85
QwQ-32B,continuation,CON-080,1,90.675
QwQ-32B,continuation,CON-080,3,84.325
QwQ-32B,continuation,CON-081,0,84.5
QwQ-32B,continuation,CON-081,1,84.975
QwQ-32B,continuation,CON-081,3,84.0
QwQ-32B,continuation,CON-084,0,72.875
QwQ-32B,continuation,CON-084,1,91.875
QwQ-32B,continuation,CON-084,3,87.8
QwQ-32B,continuation,CON-087,0,81.275
QwQ-32B,continuation,CON-087,1,86.025
QwQ-32B,continuation,CON-087,3,88.0
QwQ-32B,continuation,CON-093,0,88.075
QwQ-32B,continuation,CON-093,1,88.625
QwQ-32B,continuation,CON-093,3,90.15
QwQ-32B,continuation,CON-100,0,82.025
QwQ-32B,continuation,CON-100,1,90.44999999999999
QwQ-32B,continuation,CON-100,3,87.0
QwQ-32B,rewriting,REW-003,0,80.80000000000001
QwQ-32B,rewriting,REW-003,1,85.65
QwQ-32B,rewriting,REW-003,3,83.45
QwQ-32B,rewriting,REW-008,0,79.5
QwQ-32B,rewriting,REW-008,1,82.3
QwQ-32B,rewriting,REW-008,3,82.1
QwQ-32B,rewriting,REW-010,0,85.75
QwQ-32B,rewriting,REW-010,1,83.2
QwQ-32B,rewriting,REW-010,3,85.15
QwQ-32B,rewriting,REW-014,0,77.35
QwQ-32B,rewriting,REW-014,1,79.0
QwQ-32B,rewriting,REW-014,3,87.55
QwQ-32B,rewriting,REW-019,0,72.6
QwQ-32B,rewriting,REW-019,1,66.85
QwQ-32B,rewriting,REW-019,3,70.8
QwQ-32B,rewriting,REW-022,0,72.85
QwQ-32B,rewriting,REW-022,1,78.65
QwQ-32B,rewriting,REW-022,3,87.4
QwQ-32B,rewriting,REW-028,0,73.25
QwQ-32B,rewriting,REW-028,1,75.15
QwQ-32B,rewriting,REW-028,3,85.7
QwQ-32B,rewriting,REW-032,0,70.7
QwQ-32B,rewriting,REW-032,1,70.95
QwQ-32B,rewriting,REW-032,3,61.0
QwQ-32B,rewriting,REW-034,0,78.80000000000001
QwQ-32B,rewriting,REW-034,1,83.8
QwQ-32B,rewriting,REW-034,3,84.0
QwQ-32B,rewriting,REW-044,0,78.05000000000001
QwQ-32B,rewriting,REW-044,1,85.35
QwQ-32B,rewriting,REW-044,3,84.75
QwQ-32B,rewriting,REW-047,0,64.25
QwQ-32B,rewriting,REW-047,1,70.55
QwQ-32B,rewriting,REW-047,3,84.15
QwQ-32B,rewriting,REW-049,0,77.05000000000001
QwQ-32B,rewriting,REW-049,1,64.6
QwQ-32B,rewriting,REW-049,3,82.25
QwQ-32B,rewriting,REW-055,0,76.1
QwQ-32B,rewriting,REW-055,1,78.55000000000001
QwQ-32B,rewriting,REW-055,3,67.35
QwQ-32B,rewriting,REW-059,0,66.35
QwQ-32B,rewriting,REW-059,1,78.85
QwQ-32B,rewriting,REW-059,3,73.85
QwQ-32B,rewriting,REW-064,0,79.80000000000001
QwQ-32B,rewriting,REW-064,1,80.0
QwQ-32B,rewriting,REW-064,3,82.15
QwQ-32B,rewriting,REW-066,0,81.45
QwQ-32B,rewriting,REW-066,1,86.35
QwQ-32B,rewriting,REW-066,3,82.65
QwQ-32B,rewriting,REW-070,0,77.7
QwQ-32B,rewriting,REW-070,1,77.85
QwQ-32B,rewriting,REW-070,3,84.3
QwQ-32B,rewriting,REW-073,0,80.6
QwQ-32B,rewriting,REW-073,1,81.8
QwQ-32B,rewriting,REW-073,3,85.44999999999999
QwQ-32B,rewriting,REW-077,0,80.6
QwQ-32B,rewriting,REW-077,1,70.35
QwQ-32B,rewriting,REW-077,3,80.5
QwQ-32B,rewriting,REW-081,0,67.15
QwQ-32B,rewriting,REW-081,1,58.9
QwQ-32B,rewriting,REW-081,3,84.25
QwQ-32B,rewriting,REW-088,0,75.05
QwQ-32B,rewriting,REW-088,1,82.15
QwQ-32B,rewriting,REW-088,3,83.75
QwQ-32B,rewriting,REW-091,0,83.85
QwQ-32B,rewriting,REW-091,1,88.2
QwQ-32B,rewriting,REW-091,3,82.35
QwQ-32B,rewriting,REW-093,0,63.75
QwQ-32B,rewriting,REW-093,1,85.1
QwQ-32B,rewriting,REW-093,3,83.35
QwQ-32B,rewriting,REW-097,0,80.25
QwQ-32B,rewriting,REW-097,1,75.25
QwQ-32B,rewriting,REW-097,3,75.65
QwQ-32B,story_generation,GEN-002,0,88.775
QwQ-32B,story_generation,GEN-002,1,88.75
QwQ-32B,story_generation,GEN-002,3,88.675
QwQ-32B,story_generation,GEN-006,0,89.525
QwQ-32B,story_generation,GEN-006,1,86.82499999999999
QwQ-32B,story_generation,GEN-006,3,86.525
QwQ-32B,story_generation,GEN-007,0,75.15
QwQ-32B,story_generation,GEN-007,1,85.5
QwQ-32B,story_generation,GEN-007,3,89.925
QwQ-32B,story_generation,GEN-014,0,79.4
QwQ-32B,story_generation,GEN-014,1,64.425
QwQ-32B,story_generation,GEN-014,3,74.45
QwQ-32B,story_generation,GEN-019,0,86.125
QwQ-32B,story_generation,GEN-019,1,89.05
QwQ-32B,story_generation,GEN-019,3,90.57499999999999
QwQ-32B,story_generation,GEN-025,0,89.625
QwQ-32B,story_generation,GEN-025,1,89.775
QwQ-32B,story_generation,GEN-025,3,87.35
QwQ-32B,story_generation,GEN-027,0,73.25
QwQ-32B,story_generation,GEN-027,1,82.25
QwQ-32B,story_generation,GEN-027,3,83.0
QwQ-32B,story_generation,GEN-032,0,76.55
QwQ-32B,story_generation,GEN-032,1,87.375
QwQ-32B,story_generation,GEN-032,3,78.94999999999999
QwQ-32B,story_generation,GEN-036,0,89.55000000000001
QwQ-32B,story_generation,GEN-036,1,88.82499999999999
QwQ-32B,story_generation,GEN-036,3,87.57499999999999
QwQ-32B,story_generation,GEN-040,0,90.65
QwQ-32B,story_generation,GEN-040,1,90.07499999999999
QwQ-32B,story_generation,GEN-040,3,87.975
QwQ-32B,story_generation,GEN-044,0,86.825
QwQ-32B,story_generation,GEN-044,1,84.5
QwQ-32B,story_generation,GEN-044,3,83.2
QwQ-32B,story_generation,GEN-046,0,84.35
QwQ-32B,story_generation,GEN-046,1,90.975
QwQ-32B,story_generation,GEN-046,3,90.32499999999999
QwQ-32B,story_generation,GEN-047,0,86.025
QwQ-32B,story_generation,GEN-047,1,89.525
QwQ-32B,story_generation,GEN-047,3,87.35
QwQ-32B,story_generation,GEN-053,0,88.275
QwQ-32B,story_generation,GEN-053,1,88.675
QwQ-32B,story_generation,GEN-053,3,90.475
QwQ-32B,story_generation,GEN-063,0,88.925
QwQ-32B,story_generation,GEN-063,1,87.9
QwQ-32B,story_generation,GEN-063,3,89.32499999999999
QwQ-32B,story_generation,GEN-064,0,82.175
QwQ-32B,story_generation,GEN-064,1,84.75
QwQ-32B,story_generation,GEN-064,3,85.5
QwQ-32B,story_generation,GEN-066,0,86.35
QwQ-32B,story_generation,GEN-066,1,87.125
QwQ-32B,story_generation,GEN-066,3,88.025
QwQ-32B,story_generation,GEN-073,0,78.8
QwQ-32B,story_generation,GEN-073,1,75.0
QwQ-32B,story_generation,GEN-073,3,78.75
QwQ-32B,story_generation,GEN-080,0,88.9
QwQ-32B,story_generation,GEN-080,1,89.75
QwQ-32B,story_generation,GEN-080,3,90.775
QwQ-32B,story_generation,GEN-081,0,85.0
QwQ-32B,story_generation,GEN-081,1,87.55
QwQ-32B,story_generation,GEN-081,3,86.125
QwQ-32B,story_generation,GEN-084,0,88.65
QwQ-32B,story_generation,GEN-084,1,87.975
QwQ-32B,story_generation,GEN-084,3,87.575
QwQ-32B,story_generation,GEN-087,0,89.075
QwQ-32B,story_generation,GEN-087,1,83.475
QwQ-32B,story_generation,GEN-087,3,90.625
QwQ-32B,story_generation,GEN-093,0,85.75
QwQ-32B,story_generation,GEN-093,1,85.475
QwQ-32B,story_generation,GEN-093,3,89.55
QwQ-32B,story_generation,GEN-100,0,85.55000000000001
QwQ-32B,story_generation,GEN-100,1,87.375
QwQ-32B,story_generation,GEN-100,3,87.075
Qwen2.5-7B-Instruct,continuation,CON-002,0,62.125
Qwen2.5-7B-Instruct,continuation,CON-002,1,70.025
Qwen2.5-7B-Instruct,continuation,CON-002,3,80.025
Qwen2.5-7B-Instruct,continuation,CON-006,0,43.8
Qwen2.5-7B-Instruct,continuation,CON-006,1,68.125
Qwen2.5-7B-Instruct,continuation,CON-006,3,70.275
Qwen2.5-7B-Instruct,continuation,CON-007,0,43.5
Qwen2.5-7B-Instruct,continuation,CON-007,1,70.625
Qwen2.5-7B-Instruct,continuation,CON-007,3,76.75
Qwen2.5-7B-Instruct,continuation,CON-014,0,62.975
Qwen2.5-7B-Instruct,continuation,CON-014,1,68.375
Qwen2.5-7B-Instruct,continuation,CON-014,3,74.975
Qwen2.5-7B-Instruct,continuation,CON-019,0,47.75
Qwen2.5-7B-Instruct,continuation,CON-019,1,46.375
Qwen2.5-7B-Instruct,continuation,CON-019,3,77.7
Qwen2.5-7B-Instruct,continuation,CON-025,0,74.55
Qwen2.5-7B-Instruct,continuation,CON-025,1,80.32499999999999
Qwen2.5-7B-Instruct,continuation,CON-025,3,78.55000000000001
Qwen2.5-7B-Instruct,continuation,CON-027,0,55.375
Qwen2.5-7B-Instruct,continuation,CON-027,1,75.5
Qwen2.5-7B-Instruct,continuation,CON-027,3,78.725
Qwen2.5-7B-Instruct,continuation,CON-032,0,65.325
Qwen2.5-7B-Instruct,continuation,CON-032,1,71.925
Qwen2.5-7B-Instruct,continuation,CON-032,3,77.875
Qwen2.5-7B-Instruct,continuation,CON-036,0,41.5
Qwen2.5-7B-Instruct,continuation,CON-036,1,65.15
Qwen2.5-7B-Instruct,continuation,CON-036,3,76.125
Qwen2.5-7B-Instruct,continuation,CON-040,0,60.6
Qwen2.5-7B-Instruct,continuation,CON-040,1,74.025
Qwen2.5-7B-Instruct,continuation,CON-040,3,81.9
Qwen2.5-7B-Instruct,continuation,CON-044,0,56.5
Qwen2.5-7B-Instruct,continuation,CON-044,1,55.75
Qwen2.5-7B-Instruct,continuation,CON-044,3,66.65
Qwen2.5-7B-Instruct,continuation,CON-046,0,44.0
Qwen2.5-7B-Instruct,continuation,CON-046,1,65.0
Qwen2.5-7B-Instruct,continuation,CON-046,3,72.67500000000001
Qwen2.5-7B-Instruct,continuation,CON-047,0,48.4
Qwen2.5-7B-Instruct,continuation,CON-047,1,63.8
Qwen2.5-7B-Instruct,continuation,CON-047,3,79.8
Qwen2.5-7B-Instruct,continuation,CON-053,0,44.25
Qwen2.5-7B-Instruct,continuation,CON-053,1,70.4
Qwen2.5-7B-Instruct,continuation,CON-053,3,73.5
Qwen2.5-7B-Instruct,continuation,CON-063,0,53.625
Qwen2.5-7B-Instruct,continuation,CON-063,1,46.25
Qwen2.5-7B-Instruct,continuation,CON-063,3,51.15
Qwen2.5-7B-Instruct,continuation,CON-064,0,43.0
Qwen2.5-7B-Instruct,continuation,CON-064,1,62.45
Qwen2.5-7B-Instruct,continuation,CON-064,3,63.0
Qwen2.5-7B-Instruct,continuation,CON-066,0,41.425
Qwen2.5-7B-Instruct,continuation,CON-066,1,76.15
Qwen2.5-7B-Instruct,continuation,CON-066,3,81.94999999999999
Qwen2.5-7B-Instruct,continuation,CON-073,0,43.725
Qwen2.5-7B-Instruct,continuation,CON-073,1,52.25
Qwen2.5-7B-Instruct,continuation,CON-073,3,68.075
Qwen2.5-7B-Instruct,continuation,CON-080,0,50.125
Qwen2.5-7B-Instruct,continuation,CON-080,1,64.9
Qwen2.5-7B-Instruct,continuation,CON-080,3,68.325
Qwen2.5-7B-Instruct,continuation,CON-081,0,48.5
Qwen2.5-7B-Instruct,continuation,CON-081,1,66.025
Qwen2.5-7B-Instruct,continuation,CON-081,3,75.775
Qwen2.5-7B-Instruct,continuation,CON-084,0,72.725
Qwen2.5-7B-Instruct,continuation,CON-084,1,69.3
Qwen2.5-7B-Instruct,continuation,CON-084,3,83.575
Qwen2.5-7B-Instruct,continuation,CON-087,0,39.85
Qwen2.5-7B-Instruct,continuation,CON-087,1,66.925
Qwen2.5-7B-Instruct,continuation,CON-087,3,78.025
Qwen2.5-7B-Instruct,continuation,CON-093,0,40.875
Qwen2.5-7B-Instruct,continuation,CON-093,1,63.75
Qwen2.5-7B-Instruct,continuation,CON-093,3,66.5
Qwen2.5-7B-Instruct,continuation,CON-100,0,49.225
Qwen2.5-7B-Instruct,continuation,CON-100,1,44.875
Qwen2.5-7B-Instruct,continuation,CON-100,3,75.2
Qwen2.5-7B-Instruct,rewriting,REW-003,0,82.15
Qwen2.5-7B-Instruct,rewriting,REW-003,1,74.45
Qwen2.5-7B-Instruct,rewriting,REW-003,3,76.15
Qwen2.5-7B-Instruct,rewriting,REW-008,0,61.5
Qwen2.5-7B-Instruct,rewriting,REW-008,1,73.45
Qwen2.5-7B-Instruct,rewriting,REW-008,3,74.0
Qwen2.5-7B-Instruct,rewriting,REW-010,0,71.4
Qwen2.5-7B-Instruct,rewriting,REW-010,1,65.15
Qwen2.5-7B-Instruct,rewriting,REW-010,3,70.5
Qwen2.5-7B-Instruct,rewriting,REW-014,0,70.75
Qwen2.5-7B-Instruct,rewriting,REW-014,1,66.5
Qwen2.5-7B-Instruct,rewriting,REW-014,3,71.9
Qwen2.5-7B-Instruct,rewriting,REW-019,0,65.75
Qwen2.5-7B-Instruct,rewriting,REW-019,1,66.15
Qwen2.5-7B-Instruct,rewriting,REW-019,3,64.9
Qwen2.5-7B-Instruct,rewriting,REW-022,0,77.8
Qwen2.5-7B-Instruct,rewriting,REW-022,1,73.8
Qwen2.5-7B-Instruct,rewriting,REW-022,3,77.65
Qwen2.5-7B-Instruct,rewriting,REW-028,0,68.35
Qwen2.5-7B-Instruct,rewriting,REW-028,1,71.8
Qwen2.5-7B-Instruct,rewriting,REW-028,3,66.9
Qwen2.5-7B-Instruct,rewriting,REW-032,0,61.4
Qwen2.5-7B-Instruct,rewriting,REW-032,1,63.35
Qwen2.5-7B-Instruct,rewriting,REW-032,3,62.65
Qwen2.5-7B-Instruct,rewriting,REW-034,0,80.0
Qwen2.5-7B-Instruct,rewriting,REW-034,1,73.25
Qwen2.5-7B-Instruct,rewriting,REW-034,3,76.35
Qwen2.5-7B-Instruct,rewriting,REW-044,0,67.05
Qwen2.5-7B-Instruct,rewriting,REW-044,1,62.2
Qwen2.5-7B-Instruct,rewriting,REW-044,3,70.25
Qwen2.5-7B-Instruct,rewriting,REW-047,0,65.85
Qwen2.5-7B-Instruct,rewriting,REW-047,1,64.45
Qwen2.5-7B-Instruct,rewriting,REW-047,3,64.05
Qwen2.5-7B-Instruct,rewriting,REW-049,0,67.15
Qwen2.5-7B-Instruct,rewriting,REW-049,1,71.65
Qwen2.5-7B-Instruct,rewriting,REW-049,3,72.65
Qwen2.5-7B-Instruct,rewriting,REW-055,0,59.75
Qwen2.5-7B-Instruct,rewriting,REW-055,1,67.85
Qwen2.5-7B-Instruct,rewriting,REW-055,3,67.75
Qwen2.5-7B-Instruct,rewriting,REW-059,0,69.25
Qwen2.5-7B-Instruct,rewriting,REW-059,1,68.95
Qwen2.5-7B-Instruct,rewriting,REW-059,3,70.15
Qwen2.5-7B-Instruct,rewriting,REW-064,0,67.75
Qwen2.5-7B-Instruct,rewriting,REW-064,1,63.0
Qwen2.5-7B-Instruct,rewriting,REW-064,3,75.2
Qwen2.5-7B-Instruct,rewriting,REW-066,0,73.8
Qwen2.5-7B-Instruct,rewriting,REW-066,1,81.85
Qwen2.5-7B-Instruct,rewriting,REW-066,3,69.9
Qwen2.5-7B-Instruct,rewriting,REW-070,0,76.9
Qwen2.5-7B-Instruct,rewriting,REW-070,1,73.45
Qwen2.5-7B-Instruct,rewriting,REW-070,3,76.85
Qwen2.5-7B-Instruct,rewriting,REW-073,0,77.65
Qwen2.5-7B-Instruct,rewriting,REW-073,1,79.7
Qwen2.5-7B-Instruct,rewriting,REW-073,3,76.44999999999999
Qwen2.5-7B-Instruct,rewriting,REW-077,0,66.85
Qwen2.5-7B-Instruct,rewriting,REW-077,1,80.15
Qwen2.5-7B-Instruct,rewriting,REW-077,3,80.1
Qwen2.5-7B-Instruct,rewriting,REW-081,0,64.15
Qwen2.5-7B-Instruct,rewriting,REW-081,1,63.55
Qwen2.5-7B-Instruct,rewriting,REW-081,3,66.65
Qwen2.5-7B-Instruct,rewriting,REW-088,0,75.75
Qwen2.5-7B-Instruct,rewriting,REW-088,1,74.0
Qwen2.5-7B-Instruct,rewriting,REW-088,3,70.6
Qwen2.5-7B-Instruct,rewriting,REW-091,0,72.65
Qwen2.5-7B-Instruct,rewriting,REW-091,1,66.75
Qwen2.5-7B-Instruct,rewriting,REW-091,3,78.8
Qwen2.5-7B-Instruct,rewriting,REW-093,0,56.0
Qwen2.5-7B-Instruct,rewriting,REW-093,1,69.0
Qwen2.5-7B-Instruct,rewriting,REW-093,3,76.95
Qwen2.5-7B-Instruct,rewriting,REW-097,0,70.1
Qwen2.5-7B-Instruct,rewriting,REW-097,1,71.65
Qwen2.5-7B-Instruct,rewriting,REW-097,3,81.3
Qwen2.5-7B-Instruct,story_generation,GEN-002,0,72.75
Qwen2.5-7B-Instruct,story_generation,GEN-002,1,69.82499999999999
Qwen2.5-7B-Instruct,story_generation,GEN-002,3,70.94999999999999
Qwen2.5-7B-Instruct,story_generation,GEN-006,0,63.275000000000006
Qwen2.5-7B-Instruct,story_generation,GEN-006,1,64.5
Qwen2.5-7B-Instruct,story_generation,GEN-006,3,66.425
Qwen2.5-7B-Instruct,story_generation,GEN-007,0,76.725
Qwen2.5-7B-Instruct,story_generation,GEN-007,1,67.05
Qwen2.5-7B-Instruct,story_generation,GEN-007,3,71.6
Qwen2.5-7B-Instruct,story_generation,GEN-014,0,74.0
Qwen2.5-7B-Instruct,story_generation,GEN-014,1,71.0
Qwen2.5-7B-Instruct,story_generation,GEN-014,3,74.925
Qwen2.5-7B-Instruct,story_generation,GEN-019,0,70.44999999999999
Qwen2.5-7B-Instruct,story_generation,GEN-019,1,75.65
Qwen2.5-7B-Instruct,story_generation,GEN-019,3,76.44999999999999
Qwen2.5-7B-Instruct,story_generation,GEN-025,0,74.825
Qwen2.5-7B-Instruct,story_generation,GEN-025,1,73.5
Qwen2.5-7B-Instruct,story_generation,GEN-025,3,74.4
Qwen2.5-7B-Instruct,story_generation,GEN-027,0,64.5
Qwen2.5-7B-Instruct,story_generation,GEN-027,1,61.775
Qwen2.5-7B-Instruct,story_generation,GEN-027,3,64.15
Qwen2.5-7B-Instruct,story_generation,GEN-032,0,70.875
Qwen2.5-7B-Instruct,story_generation,GEN-032,1,78.025
Qwen2.5-7B-Instruct,story_generation,GEN-032,3,70.875
Qwen2.5-7B-Instruct,story_generation,GEN-036,0,59.75
Qwen2.5-7B-Instruct,story_generation,GEN-036,1,68.15
Qwen2.5-7B-Instruct,story_generation,GEN-036,3,72.025
Qwen2.5-7B-Instruct,story_generation,GEN-040,0,67.175
Qwen2.5-7B-Instruct,story_generation,GEN-040,1,70.55
Qwen2.5-7B-Instruct,story_generation,GEN-040,3,71.69999999999999
Qwen2.5-7B-Instruct,story_generation,GEN-044,0,48.375
Qwen2.5-7B-Instruct,story_generation,GEN-044,1,62.375
Qwen2.5-7B-Instruct,story_generation,GEN-044,3,59.575
Qwen2.5-7B-Instruct,story_generation,GEN-046,0,76.075
Qwen2.5-7B-Instruct,story_generation,GEN-046,1,74.7
Qwen2.5-7B-Instruct,story_generation,GEN-046,3,71.625
Qwen2.5-7B-Instruct,story_generation,GEN-047,0,79.225
Qwen2.5-7B-Instruct,story_generation,GEN-047,1,72.55
Qwen2.5-7B-Instruct,story_generation,GEN-047,3,56.35
Qwen2.5-7B-Instruct,story_generation,GEN-053,0,51.625
Qwen2.5-7B-Instruct,story_generation,GEN-053,1,79.69999999999999
Qwen2.5-7B-Instruct,story_generation,GEN-053,3,60.7
Qwen2.5-7B-Instruct,story_generation,GEN-063,0,60.225
Qwen2.5-7B-Instruct,story_generation,GEN-063,1,68.225
Qwen2.5-7B-Instruct,story_generation,GEN-063,3,71.375
Qwen2.5-7B-Instruct,story_generation,GEN-064,0,73.475
Qwen2.5-7B-Instruct,story_generation,GEN-064,1,69.525
Qwen2.5-7B-Instruct,story_generation,GEN-064,3,64.9
Qwen2.5-7B-Instruct,story_generation,GEN-066,0,74.25
Qwen2.5-7B-Instruct,story_generation,GEN-066,1,75.775
Qwen2.5-7B-Instruct,story_generation,GEN-066,3,74.4
Qwen2.5-7B-Instruct,story_generation,GEN-073,0,73.425
Qwen2.5-7B-Instruct,story_generation,GEN-073,1,69.725
Qwen2.5-7B-Instruct,story_generation,GEN-073,3,75.775
Qwen2.5-7B-Instruct,story_generation,GEN-080,0,62.849999999999994
Qwen2.5-7B-Instruct,story_generation,GEN-080,1,64.775
Qwen2.5-7B-Instruct,story_generation,GEN-080,3,75.625
Qwen2.5-7B-Instruct,story_generation,GEN-081,0,58.125
Qwen2.5-7B-Instruct,story_generation,GEN-081,1,73.55000000000001
Qwen2.5-7B-Instruct,story_generation,GEN-081,3,76.725
Qwen2.5-7B-Instruct,story_generation,GEN-084,0,67.975
Qwen2.5-7B-Instruct,story_generation,GEN-084,1,73.15
Qwen2.5-7B-Instruct,story_generation,GEN-084,3,75.55
Qwen2.5-7B-Instruct,story_generation,GEN-087,0,59.1
Qwen2.5-7B-Instruct,story_generation,GEN-087,1,66.475
Qwen2.5-7B-Instruct,story_generation,GEN-087,3,64.15
Qwen2.5-7B-Instruct,story_generation,GEN-093,0,68.975
Qwen2.5-7B-Instruct,story_generation,GEN-093,1,73.675
Qwen2.5-7B-Instruct,story_generation,GEN-093,3,60.65
Qwen2.5-7B-Instruct,story_generation,GEN-100,0,64.69999999999999
Qwen2.5-7B-Instruct,story_generation,GEN-100,1,71.85
Qwen2.5-7B-Instruct,story_generation,GEN-100,3,64.125
Qwen3-8B-NonThinking,continuation,CON-002,0,60.55
Qwen3-8B-NonThinking,continuation,CON-002,1,77.225
Qwen3-8B-NonThinking,continuation,CON-002,3,84.375
Qwen3-8B-NonThinking,continuation,CON-006,0,48.9
Qwen3-8B-NonThinking,continuation,CON-006,1,64.8
Qwen3-8B-NonThinking,continuation,CON-006,3,78.875
Qwen3-8B-NonThinking,continuation,CON-007,0,61.675
Qwen3-8B-NonThinking,continuation,CON-007,1,79.725
Qwen3-8B-NonThinking,continuation,CON-007,3,74.85
Qwen3-8B-NonThinking,continuation,CON-014,0,68.075
Qwen3-8B-NonThinking,continuation,CON-014,1,65.125
Qwen3-8B-NonThinking,continuation,CON-014,3,83.425
Qwen3-8B-NonThinking,continuation,CON-019,0,55.375
Qwen3-8B-NonThinking,continuation,CON-019,1,76.65
Qwen3-8B-NonThinking,continuation,CON-019,3,88.975
Qwen3-8B-NonThinking,continuation,CON-025,0,70.975
Qwen3-8B-NonThinking,continuation,CON-025,1,61.825
Qwen3-8B-NonThinking,continuation,CON-025,3,86.82499999999999
Qwen3-8B-NonThinking,continuation,CON-027,0,64.0
Qwen3-8B-NonThinking,continuation,CON-027,1,88.0
Qwen3-8B-NonThinking,continuation,CON-027,3,87.3
Qwen3-8B-NonThinking,continuation,CON-032,0,58.175
Qwen3-8B-NonThinking,continuation,CON-032,1,71.975
Qwen3-8B-NonThinking,continuation,CON-032,3,81.85
Qwen3-8B-NonThinking,continuation,CON-036,0,38.4
Qwen3-8B-NonThinking,continuation,CON-036,1,64.8
Qwen3-8B-NonThinking,continuation,CON-036,3,83.5
Qwen3-8B-NonThinking,continuation,CON-040,0,47.35
Qwen3-8B-NonThinking,continuation,CON-040,1,67.75
Qwen3-8B-NonThinking,continuation,CON-040,3,81.175
Qwen3-8B-NonThinking,continuation,CON-044,0,64.025
Qwen3-8B-NonThinking,continuation,CON-044,1,77.9
Qwen3-8B-NonThinking,continuation,CON-044,3,80.125
Qwen3-8B-NonThinking,continuation,CON-046,0,45.625
Qwen3-8B-NonThinking,continuation,CON-046,1,51.125
Qwen3-8B-NonThinking,continuation,CON-046,3,80.625
Qwen3-8B-NonThinking,continuation,CON-047,0,66.2
Qwen3-8B-NonThinking,continuation,CON-047,1,81.325
Qwen3-8B-NonThinking,continuation,CON-047,3,83.975
Qwen3-8B-NonThinking,continuation,CON-053,0,48.125
Qwen3-8B-NonThinking,continuation,CON-053,1,79.275
Qwen3-8B-NonThinking,continuation,CON-053,3,78.30000000000001
Qwen3-8B-NonThinking,continuation,CON-063,0,41.625
Qwen3-8B-NonThinking,continuation,CON-063,1,79.05000000000001
Qwen3-8B-NonThinking,continuation,CON-063,3,79.725
Qwen3-8B-NonThinking,continuation,CON-064,0,48.125
Qwen3-8B-NonThinking,continuation,CON-064,1,72.325
Qwen3-8B-NonThinking,continuation,CON-064,3,76.875
Qwen3-8B-NonThinking,continuation,CON-066,0,49.5
Qwen3-8B-NonThinking,continuation,CON-066,1,78.5
Qwen3-8B-NonThinking,continuation,CON-066,3,88.75
Qwen3-8B-NonThinking,continuation,CON-073,0,58.975
Qwen3-8B-NonThinking,continuation,CON-073,1,71.975
Qwen3-8B-NonThinking,continuation,CON-073,3,81.9
Qwen3-8B-NonThinking,continuation,CON-080,0,59.875
Qwen3-8B-NonThinking,continuation,CON-080,1,71.075
Qwen3-8B-NonThinking,continuation,CON-080,3,80.7
Qwen3-8B-NonThinking,continuation,CON-081,0,45.75
Qwen3-8B-NonThinking,continuation,CON-081,1,69.92500000000001
Qwen3-8B-NonThinking,continuation,CON-081,3,78.8
Qwen3-8B-NonThinking,continuation,CON-084,0,62.925
Qwen3-8B-NonThinking,continuation,CON-084,1,80.575
Qwen3-8B-NonThinking,continuation,CON-084,3,79.275
Qwen3-8B-NonThinking,continuation,CON-087,0,44.25
Qwen3-8B-NonThinking,continuation,CON-087,1,84.94999999999999
Qwen3-8B-NonThinking,continuation,CON-087,3,86.15
Qwen3-8B-NonThinking,continuation,CON-093,0,61.65
Qwen3-8B-NonThinking,continuation,CON-093,1,80.9
Qwen3-8B-NonThinking,continuation,CON-093,3,81.275
Qwen3-8B-NonThinking,continuation,CON-100,0,47.55
Qwen3-8B-NonThinking,continuation,CON-100,1,60.05
Qwen3-8B-NonThinking,continuation,CON-100,3,87.425
Qwen3-8B-NonThinking,rewriting,REW-003,0,77.9
Qwen3-8B-NonThinking,rewriting,REW-003,1,72.1
Qwen3-8B-NonThinking,rewriting,REW-003,3,70.5
Qwen3-8B-NonThinking,rewriting,REW-008,0,72.65
Qwen3-8B-NonThinking,rewriting,REW-008,1,80.2
Qwen3-8B-NonThinking,rewriting,REW-008,3,82.9
Qwen3-8B-NonThinking,rewriting,REW-010,0,69.55
Qwen3-8B-NonThinking,rewriting,REW-010,1,72.1
Qwen3-8B-NonThinking,rewriting,REW-010,3,71.55
Qwen3-8B-NonThinking,rewriting,REW-014,0,70.6
Qwen3-8B-NonThinking,rewriting,REW-014,1,72.7
Qwen3-8B-NonThinking,rewriting,REW-014,3,71.95
Qwen3-8B-NonThinking,rewriting,REW-019,0,66.1
Qwen3-8B-NonThinking,rewriting,REW-019,1,69.4
Qwen3-8B-NonThinking,rewriting,REW-019,3,75.05
Qwen3-8B-NonThinking,rewriting,REW-022,0,74.85
